productId,Title,userId,Helpfulness,sentiment,Time,text,label,Cat2,Cat3
B00006K0X1,Philips Norelco 8825XL Spectra Rechargeable Cord/Cordless Men's Shaving System,A3J7WTODWQH0WQ,55/68,0,1114992000,"Philips Norelco 8825XL Spectra Rechargeable Cord/Cordless Men's Shaving System. I sent this to Norelco and asked that it be passed on to the engineering and marketing people who created this product.I hate this razor! I used to have a 5814XL that finally died. It was one of many Norelco razors that I have had for over 35 years. When I needed to replace the 5814XL, I bought the 8825XL and after using it for 7 months, have come to despise its ability to provide a close shave. Here are my comments on that deficiency as well as others:1. Even right out of the box, this shaver did not provide as close a shave as the old 5814XL.2. I suspect that in order to make it easy to clean, the cutting mechanism was modified to emphasize chopping the hairs up very finely. In fact, I observe that the debris is indeed smaller than in the 5814XL. Unfortunately it is so small that it falls out of the holes in the cutter heads thereby making a mess in the bathroom. I think this may have compromised the ability of the 8825XL to shave close.3. The removal of the AC-DC converter from the shaver body to the cord is a mistake.4. The cord becomes unwieldy to store especially in the pouch. The converter plug is so heavy, it falls out of any socket that is a bit loose. This is especially a problem when shaving with the cord attached.5. The cord with its huge plug does not coil well. The presence of the plug prevents the cord from being curled into any sort of small ball. In fact, the stiffness and direction of the exit of the cord from the plug prevents the cord from being even closely wound around the plug. This means that the cord and plug have effectively become twice as large.6. Presumably the point of removing the AC-DC converter to the plug was to reduce the size of the shaver body. This was probably due to some styling guys wanting a ""sexy"" shape. The shape is also a problem. The shaver wants to tip over when stored on a shelf on its back. Clearly the engineers noted this and added the two vestigial bumps on the back. That this was an afterthought is clear since the bumps are so small - the result of ensuring that the plastic housing ejected easily from the mold during production.7. The adjustment wheel does not stay in the N position. There is not enough friction to maintain that setting. It constantly wants to move toward the S position.8. The desire to have the head on a hinge has also caused problems. The detent that holds the hinge in the shaver body is not big enough. Sometimes when I open the head to clean it, the spring action of the hinge and the smallness of the detent result in the head actually flipping off of the shaver. Once this resulted in all of the head guts coming out. As a result, I am no longer sure that the cutters are matched up. However, do not attribute the lack of closeness of shave to this happening. It did not shave close even before the head popped off.9. Since you have designed the head to flip open, the plastic cover that protects the head during storage no longer has threefold symmetry. As a result one has to look to see that the cover is oriented correctly. That is really dumb!10. The detents on the protective cover are not strong enough. The cover wants to pop off particularly when you try to put the shaver in the storage pouch.11. The storage pouch that provided is hard to use. It appears to be too small, although I think this would not be the case if the protective head cover were more secure and if the cord coiled more neatly with the huge plug.I have now purchased a Norelco 6863XL. It works really well and I am pleased. Therefore, please note that the combination of marketing and styling has really worked to the detriment of function in your more top-of-the-line shavers.",0,personal care,shaving hair removal
B0000E3J9G,"Kaz Massaging Heating Pad, 13-Inch by 13-Inch",A1T2ZKTE5JK5IM,30/31,0,1115510400,"Kaz Massaging Heating Pad, 13-Inch by 13-Inch. After 5 days of minimal use, this pad stopped working. Kaz replaced it. After 3 days of use, the pad stopped working again. Kaz replaced it again. After 7 days of use, the pad stopped working a third time, but this time Kaz VOIDED the warranty! Then, they said I should get an electric blanket if I wanted to keep warm. I wonder if they really think an electric blanket and a heating pad are interchangeable for soothing a headache or backache!",0,health care,pain relievers
B0006NWZEA,CliC Adjustable Front Connect Reader,A23WDMLCXU8S20,16/21,0,1116374400,CliC Adjustable Front Connect Reader. I bought 2 pair of these and returned both. Cool looking but not on. They don't work with long hair- duh. And my husband's head is too big.,0,personal care,eye care
B00009PSYJ,Endit Smokeless Inhalers 2 ea,A3ZKO763XLGX9,9/9,0,1116806400,Endit Smokeless Inhalers 2 ea. This funny looking thing is so weak-tasting that no amount of puffing is going to satisfy your taste for a cigarette.Save your money and don't buy this product.,0,health care,smoking cessation
B0002AHW2W,Philips Norelco HP6350 Moi for Me Women's Electric Shaver,AREM6Z32XL9VU,1/1,0,1119225600,Philips Norelco HP6350 Moi for Me Women's Electric Shaver. When I first got this shaver I was impressed. Then over time its efficiency went down hill. It stopped shaving the hair. I tried to change the blade and foil and that did not help improve the efficiency. I ended up just returning it to get my money back. I would not recommend you buy this shaver.,0,personal care,shaving hair removal
B000063XV4,"Philips AVENT Washable Nursing Pads, 6-Count",AT7JKTKYKSHKT,10/12,0,1119916800,"Philips AVENT Washable Nursing Pads, 6-Count. I tried these also because I use cloth diapers, etc. and I have yet to find a washable pad that can actually hold enough for one nursing, even with doubling up. My absolute favorite pads are Curity brand, the price is good and they hold a huge amount of liquid. They also stay in place without a sticky backing, so until I find a good washable, I guess that's what I'll be using!",0,baby child care,personal care
B0007YLMB0,Desert Burn ZA 750 Hoodia,A1LKSIOIDGMBEQ,7/7,0,1120867200,"Desert Burn ZA 750 Hoodia. This stuff really doesn't do anything for me. I am still hungry all the time. I would not suggest that anyone buy this product. Maybe it does work for others, but for me it was a complete flop and not worth the money I spent on it.",0,nutrition wellness,weight loss products
B00027907A,Liquid Lense,A173FVTS24JJWT,36/36,0,1121472000,"Liquid Lense. The desciption does not mention that the product is not to be used with URL coated lenses, which is a serious omission given that many or even most eyeglass lenses are coated.",0,health care,unknown
B00005NBG4,Emjoi AP-81 Dentapure Toothbrush Sanitizer,A29O4YIK10NE96,19/29,0,1122249600,"Emjoi AP-81 Dentapure Toothbrush Sanitizer. As a PhD qualified microbiologist, I feel it is my duty to point out the pointlessness of this device. While it is true that a toothbrush can contain ""millions"" of bacteria, so does the mouth of every single individual on the planet. Provided that you are healthy, and that you are using the toothbrush as intended, the bacteria that can be found on a toothbrush will pose little or no risk to you and your family. Think of it logically, if there was a significant risk of disease due to use of a toothbrush, wouldn't a lot more of us be sick?Dont waste your money on this product - by a new toothbrush.",0,personal care,oral hygiene
B000G18XE8,"PVL Whey Gourmet High Protein Shake, Pina Colada Breeze, 32 Ounces",A2B1A7I6OKYAMD,0/1,0,1122854400,"PVL Whey Gourmet High Protein Shake, Pina Colada Breeze, 32 Ounces. I stupidly bought 20 packets of this garbage, along with the 20 packets of 'chocolate mousse' flavour because they were on special. Now, I have tried many brands of protein, and obviously some are better than others, but this was a whole new dimension of bad taste. I literally felt nauseous every time I drank one - I only drank them because I could't give them away to my friends and couldnt bring myself to throw $80 in the bin. I had to mix it with like 500ml of water (milk made it too thick and even more disgusting) to dilute the taste, and make the bitterness less noticable.The flavours sound deliceous, however, they are not.",0,nutrition wellness,nutrition bars drinks
B00008DQJQ,Factory Reconditioned Braun 7526 Syncro Smart Logic Shaver,A2FM55EBJ0LJS0,1/5,0,1125014400,"Factory Reconditioned Braun 7526 Syncro Smart Logic Shaver. This unit looked old and worne, it was old and worne, the battery would NOT charge. What a piece of JUNK.",0,personal care,shaving hair removal
B0002AHY6Q,Waterpik Waterflosser Cordless Rechargeable WP-360W,AAWHB1KJRAPXR,10/10,0,1125273600,"Waterpik Waterflosser Cordless Rechargeable WP-360W. Great idea. But the water pressure was so low, that I had to use floss anyway. Would not recommend it.",0,personal care,oral hygiene
B00005M06P,Lumiscope 2215 Digital Ear Thermometer,A18I0JM8N58ITE,14/15,0,1126483200,"Lumiscope 2215 Digital Ear Thermometer. I bought this item and had it shipped to a friend out of state. It NEVER worked. She replaced the batteries when it arrived, but that didn't help. It was a complete waste of time and money.",0,health care,thermometers
B0002S9CWW,HoMedics SQM-N1 Squish Massaging Neck Pillow,A2XPXDWDPL7XJF,5/10,0,1126483200,"HoMedics SQM-N1 Squish Massaging Neck Pillow. It's interesting how the previous comments written regarding the fire this pillow started in my home just disappear from this site. There was NO ARCHING FROM ANY ELECTRICAL WIRING in my home, that is always the preliminary statement placed on fire reports on scene because it is the most common, 5 electricians have deemed the electrical arching not the cause of the fire, HOMEDICS never tried reaching me, THE USPSC LAUNCHED THEIR OWN (on going) INVESTIGATION OF THE PILLOW, I saw the pillow sitting on my sofa ON FIRE with my own eyes, furthermore, HOMEDICS NEVER REPORTED THE FIRE TO THE USPSC (Product Safety Commission) WITHIN THE REQUIRED BY LAW 72 HOURS AFTER IT WAS REPORTED TO THEM. How does Homedics explain that one away when it's a product safety law that carries heavy sanctions when it is not reported to them within the 72 hours? Was there some reason it wasn't reported as required? As a matter of fact when I did call HOMEDICS, their response to me was ""So what do you want from us"". It's not about ""wanting"", it's about safety when these pillows make great gifts for elderly people. Unfortunately HOMEDICS didn't think it was important enough to investigate and immediately placed this spin campaign on the situation, but the US PRODUCT SAFETY COMMISSION found importance in the matter. I'm not saying Homedics is a horrible company and you shouldn't buy their products, I'm only stating that on August 17th 2005 my smoke detectors went off and when I went into my living room ""flames were shooting up from the Squush neck massager pillow"" that was sitting on my sofa and my house was destroyed, not to mention myself being injured and it almost killing my dogs. How does Homedics explain the ""electrical outlet behind the sofa"" (they claim arched)still being intact and unburned and not even melted? This is a review site, and that is my review! Anyone can draw their own conclusions and use the pillow at their own risk! My purpose is not to slam Homedics in this review, I just think people have the honest right to know what happened with the pillow at my home!",0,health care,massage relaxation
