text,label,sentiment_2,score_2,sentiment_3,score_3,sentiment,score_0,sentiment_4,score_4,sentiment_1,score_1,topic_label,score_topic
Israeli officer suspended over Gaza girl #39;s killing The Israeli Army has suspended an officer accused of riddling the body of a Palestinian school girl with bullets after fellow soldiers killed her.,0,0,0.9678058,2,0.76997983,0,0.9974021,0,0.89683396,0,0.9809522,[0],0.9979074
"Five Killed in U.S. Bombing of Iraq's Falluja  FALLUJA, Iraq (Reuters) - A U.S. bombing raid on the  restive Iraqi town of Falluja, west of Baghdad, overnight  killed five people and wounded six, a hospital doctor said on  Friday.",0,0,0.6465445,2,0.8049176,0,0.99573636,0,0.87848634,0,0.94978,[0],0.9979073
"Sudan Talks in Nigeria Said Deadlocked After two weeks of talks to end the crisis in Sudan #39;s Darfur region, government and rebel negotiators remain far apart on key security issues, including disarming warring factions, rebels and diplomats said on Monday.",0,0,0.8978699,2,0.69173616,0,0.99914944,0,0.571066,0,0.98684525,[0],0.9979061
"Always in hiding, an Iraqi interpreter's anguished life As an interpreter for the US Army, Khalid Ahmed faces constant taunts and death threats from fellow Iraqis.",0,0,0.5493808,2,0.74134576,0,0.9914004,0,0.91565144,0,0.9885944,[0],0.99790585
"Gunfire at Gaza mourning tent for Yasser Arafat kills 1 GAZA CITY, Gaza Strip - Militants burst into a mourning tent for Yasser Arafat on Sunday, firing from their assault rifles for several minutes and forcing security guards to hustle away the Palestinian leader #39;s temporary successor, Mahmoud Abbas.",0,0,0.5301052,2,0.7415955,0,0.9979894,0,0.896553,0,0.9697851,[0],0.9979055
"Blast at Shiite Mosque in Pakistan Kills at Least 10 An explosion ripped through a Shiite Muslim mosque in Sialkot during Friday prayers, killing at least 10 people and wounding dozens, police said.",0,0,0.9174633,2,0.80036086,0,0.9970981,0,0.922882,0,0.900617,[0],0.99790525
"US soldier admits killing injured teen  BAGHDAD -- A US soldier pleaded guilty yesterday to killing a severely wounded Iraqi teenager in what investigators say may have been a mercy killing, the latest of several similar incidents that have undercut efforts by the United States to win support among Iraqis and defeat a rampant insurgency.",0,0,0.9852963,2,0.86625,0,0.9982299,0,0.8225302,0,0.992069,[0],0.99790525
"Rebels 'Execute' 49 Iraqi Troops, Kill U.S. Diplomat  BAQUBA, Iraq (Reuters) - Rebels killed 49 unarmed army  recruits in one of the bloodiest attacks on Iraq's nascent  security forces and, in a separate attack Sunday, killed a U.S.  diplomat in a mortar strike near Baghdad airport.",0,0,0.72341037,2,0.7612073,0,0.9940036,0,0.9299185,0,0.9436514,[0],0.99790514
Afghan rebels threatening to kill UN hostages say talks postponed &lt;b&gt;...&lt;/b&gt; Insurgents threatening to kill three UN hostages said Saturday that talks with Afghan and United Nations officials had been postponed for another day.,0,0,0.989288,2,0.6271088,0,0.99834085,0,0.7652114,0,0.9688074,[0],0.99790514
"Israeli Missile Kills Senior Hamas Leader GAZA CITY, Gaza Strip - Hamas threatened revenge after an Israeli helicopter blew up a car on a busy Gaza City street, killing a Hamas militant who was involved in making and firing rockets at Israeli towns.    Six bystanders were wounded, two of them seriously, hospital officials said...",0,0,0.7759347,2,0.8480387,0,0.99462754,0,0.9227964,0,0.84009904,[0],0.997905
"Palestinian attack on outpost stirs debate on Gaza pullout  JERUSALEM -- Under cover of heavy fog, a trio of Palestinian gunmen slipped into an isolated Israeli Army outpost in the Gaza Strip before dawn yesterday, killing three Israeli soldiers before being shot dead by troops.",0,0,0.6846487,2,0.73835295,0,0.98539114,0,0.888729,0,0.8739154,[0],0.99790466
"International Briefs SRINAGAR, India - A roadside bomb killed 10 Indian soldiers and their civilian driver yesterday in Indian-controlled Kashmir in separatist guerrillas #39; most devastating attack since India #39;s government began withdrawing troops from the disputed region last ",0,0,0.9619993,2,0.7851928,0,0.9900149,0,0.9282367,0,0.93859226,[0],0.99790466
Car Bomb Kills 7 U.S. Marines Near Iraqi Town of Falluja The deadliest attack on Americans in Iraq since May came as Iraqi officials announced that Saddam Hussein's deputy had not been captured on Sunday.,0,0,0.7041433,2,0.7239581,0,0.9954971,0,0.90557164,0,0.98522294,[0],0.99790406
Arafat Arrives in France for Hospital Treatment A mysterious ailment has weakened Yasir Arafat and raised concerns that Palestinian politics could be plunged into turmoil.,0,0,0.9978358,2,0.73313665,0,0.9930951,0,0.78150415,0,0.72258306,[0],0.99790406
"Bomb Hits Iraq Govt., Year After Saddam Capture  BAGHDAD (Reuters) - A suicide car bomber killed at least  seven Iraqis at an entrance to Baghdad's government and  diplomatic compound on Monday, a year to the day since U.S.  forces captured Saddam Hussein.",0,0,0.58181614,2,0.5803633,0,0.99706024,0,0.9010871,0,0.9543449,[0],0.9979036
"Israeli Air Strike Kills One in Gaza Refugee Camp  GAZA (Reuters) - Israel fired a missile into a refugee camp  in Gaza Saturday, killing a Palestinian and extending a vortex  of violence that could complicate an Israeli plan to pull out  of the occupied territory.",0,0,0.9847348,2,0.8137659,0,0.9976084,0,0.9090649,0,0.9280759,[0],0.99790275
Bombings kill 28 in north-east Bomb blasts killed at least 28 people and wounded 87 in north-eastern India yesterday in the deadliest attack since a ceasefire with the main separatist group in Nagaland began seven years ago.,0,0,0.5425458,2,0.736991,0,0.99315226,0,0.9458779,0,0.8645901,[0],0.9979012
"Nine Marines dead, deadly explosion rips Baghdad NEAR FALLUJAH, Iraq - Nine Marines killed in Iraq Saturday, eight of them in a car-bombing near Fallujah. That #39;s the heaviest toll on American fighters in about six months.",0,0,0.95379585,2,0.7995187,0,0.99390763,0,0.93912846,0,0.7510859,[0],0.9979
"Palestinians Kill 3 Israeli Troops in Gaza  GAZA (Reuters) - Three Palestinian gunmen trying to  penetrate a Jewish settlement in Gaza killed three Israeli  soldiers Thursday before being shot dead, exacting the worst  toll on Israel's forces in occupied territories in four months.",0,0,0.9755822,2,0.827203,0,0.9924819,0,0.9504508,0,0.9654273,[0],0.9978998
"Suicide strike kills 14 in Iraq : A suicide car bomber ploughed into a Shia mosque in Baghdad after dawn prayers today, killing 14 people and stoking fears that sectarian divisions over when to hold elections could unleash further bloodshed.",0,0,0.965868,2,0.8790852,0,0.9975442,0,0.95453215,0,0.79355997,[0],0.99789965
"UN says Sudanese rebel leaders violating ceasefire agreement KHARTOUM - The United Nations has condemned the takeover of a town in Darfur by rebels. The UN #39;s envoy to Sudan, Jan Pronk, says the assault leading to the capture violates a ceasefire agreement signed by rebel leaders.",0,0,0.9880497,2,0.86306316,0,0.9988399,0,0.7356945,0,0.9818959,[0],0.9978993
OFFICER PROBE AS GIRL SHOT DEAD IN GAZA THE Israeli army has suspended a platoon commander accused by his soldiers of emptying an ammunition clip into a Palestinian girl of 13.,0,0,0.9859826,2,0.64333606,0,0.99705327,0,0.8908391,0,0.9792905,[0],0.99789906
"Hamas Gunmen Kill Alleged Collaborator in Gaza  GAZA (Reuters) - Hamas gunmen on Saturday killed a young  Palestinian they accused of helping Israel assassinate Hamas  leader Sheikh Ahmed Yassin and other militants, calling it a  warning to others not to collaborate with Israel.",0,0,0.9692432,2,0.77720714,0,0.9915091,0,0.8903004,0,0.8203485,[0],0.99789894
"Iraqi Leaders Warn Against Poll Postponement Baghdad, Nov. 29 (NNN) : Iraqs interim deputy prime minister has said that postponing the forthcoming Iraqi elections would be giving in to terrorism.",0,0,0.9921508,2,0.79384875,0,0.9933929,0,0.69901204,0,0.91720665,[0],0.9978986
"Palestinians Kill 3 Israeli Soldiers at Settlement  GAZA (Reuters) - Three Palestinian gunmen breached defenses  around an Israeli settlement in Gaza and killed three soldiers  before being shot dead Thursday, exacting the worst toll on  Israel's forces in occupied territory in four months.",0,0,0.9711395,2,0.82561594,0,0.993363,0,0.9487787,0,0.958069,[0],0.99789846
"More Bombs Hit Thai Muslim South, One Dead  BANGKOK (Reuters) - More bombs hit Thailand's largely  Muslim south on Saturday, killing a shopper in a mainly  Buddhist town and wounding 14 as Prime Minister Thaksin  Shinawatra vowed to resolve the crisis.",0,0,0.97521305,2,0.80342835,0,0.99339676,0,0.8487389,0,0.740367,[0],0.99789846
"Insurgents Kill 20 Iraqis as Violence Surges for Third Day Armed insurgents opened fire on a bus full of civilians and drove a car bomb into a national guard checkpoint in northern Iraq this morning, killing 20 Iraqis in the latest ",0,0,0.897593,2,0.7980104,0,0.996775,0,0.9478751,0,0.95125,[0],0.9978981
"Explosion rocks central Baghdad A car bomb attack Saturday at the al-Arabiya network offices in Baghdad killed seven people and injured 19, police said. Police Lt.",0,0,0.58488584,2,0.7931167,0,0.994379,0,0.89130735,0,0.7433415,[0],0.99789715
"Mortars Mark Opening of Iraqi Political Conference  BAGHDAD (Reuters) - Insurgents fired mortars at a meeting  where Iraqi leaders met to pick an interim national assembly  Sunday, killing at least two people in a grim reminder of the  country's tortured path toward democracy.",0,0,0.5344115,2,0.7868287,0,0.9974565,0,0.94440305,0,0.9601009,[0],0.997897
"At Least 3 Killed in Car Bombing Near Baghdad A car bomb exploded today west of Baghdad, killing at least one U.S. soldier and two Iraqi policemen and wounding 60 people, Iraqi and coalition officials said.",0,0,0.5041287,2,0.7594732,0,0.9955552,0,0.8633833,0,0.7789518,[0],0.9978969
Milosevic condemns his war crimes trial The Hague - Former Yugoslav president Slobodan Milosevic condemned his war crimes trial as a  quot;pure farce quot; on Wednesday in a defiant finish to his opening defence statement against charges of ethnic cleansing in the Balkans.,0,0,0.5285935,2,0.7875089,0,0.9979023,0,0.50137085,0,0.97200656,[0],0.99789643
"Blast in Gaza Home of Hamas Man Kills 4 - Medics  GAZA (Reuters) - An explosion tore through the home of a  senior Hamas militant in Gaza on Wednesday, killing at least  four people and wounding him and about a dozen other  Palestinians, medics said.",0,0,0.92686504,2,0.8397664,0,0.9953555,0,0.8971868,0,0.82746446,[0],0.9978962
"Blast in Gaza Home of Hamas Man Kills 4 - Medics GAZA (Reuters) - An explosion tore through the home of a senior Hamas militant in Gaza on Wednesday, killing at least four people and wounding him and about a dozen other Palestinians, medics said. ",0,0,0.95545465,2,0.8397664,0,0.99515694,0,0.909183,0,0.81083304,[0],0.9978962
"Blasts and Fighting in Baghdad Kill at Least 8  BAGHDAD, Iraq (Reuters) - Strong explosions shook central  Baghdad at dawn on Sunday and heavy fighting erupted in a  street notorious as a rebel stronghold, in violence that killed  at least eight Iraqis, the U.S. army and witnesses said.",0,0,0.8849141,2,0.85043746,0,0.9937405,0,0.8904537,0,0.7946291,[0],0.9978961
"Gaza violence dents peace hopes depends on whether they can rein in militants, who killed five Israeli soldiers in Gaza in an attack on Sunday. drew missile strikes in a swift reprisal and dimmed hopes for an end to decades of conflict in the post-Arafat era.",0,0,0.99764246,2,0.72752583,0,0.9979545,0,0.90176195,0,0.9797601,[0],0.9978961
Israel kills six Palestinians in Gaza raid GAZA CITY: Prime Minister Ariel Sharons optimism for peace in 2005 was immediately dealt a blow by Israelis with the killing of six Palestinians on Friday by Israeli troops during an incursion in Gaza.,0,0,0.9949115,2,0.70574754,0,0.9989133,0,0.93932265,0,0.9789033,[0],0.9978961
"Twin bombs rock southern Thailand Two bombs have rocked southern Thailand on Friday, wounding at least 20 people, as Prime Minister Thaksin Shinawatra vowed there would be no cover up over the deaths of at least 85 Muslim detainees in the volatile region.",0,0,0.69703764,2,0.7079572,0,0.99372596,0,0.8619112,0,0.62867564,[0],0.9978957
"Israeli Missiles Kill Gaza Policeman -Medics  GAZA (Reuters) - At least two Israeli missiles fired from a  pilotless aircraft killed one Palestinian policeman and wounded  six on Sunday in the southern Gaza town of Khan Younis, medics  said.",0,0,0.8562538,2,0.7910247,0,0.99771214,0,0.89984685,0,0.98969716,[0],0.9978947
"Iraqi Insurgents Shoot Down U.S. Army Helicopter Earlier today, insurgents attacked an American patrol in southern Baghdad, killing one American and wounding three others, the miiltary said.",0,0,0.5996141,2,0.7296964,0,0.997124,0,0.89859545,0,0.94472796,[0],0.99789447
"Iraq #39;s security forces in firing line, British troops prepare for &lt;b&gt;...&lt;/b&gt; BAGHDAD : Roadside bombs wounded six national guards north of Baghdad as Iraq #39;s security forces struggled to recover from a twin suicide car bombing that ripped through their ranks, killing 20.",0,0,0.921186,2,0.6378771,0,0.99224514,0,0.9172835,0,0.7944808,[0],0.9978942
"Renewed violence shatters lull in Baghdad A suicide car bomber plowed into a Shiite mosque in Baghdad after dawn prayers on Friday, killing 14 people and stoking fears that sectarian divisions over when to hold elections could bring further bloodshed.",0,0,0.99358165,2,0.92330456,0,0.9972276,0,0.9474815,0,0.827958,[0],0.997894
"Baghdad under bomb and missile siege BAGHDAD: As political divisions over the Iraq war grew, at least 10 people were killed and 16 injured when two car bombs and a missile attack shook the Iraqi capital in rapid succession last night.",0,0,0.8624131,2,0.73962015,0,0.9952691,0,0.93986833,0,0.88266134,[0],0.99789375
"Sudanese Government, Rebels Fail to Agree on Security  ABUJA (Reuters) - Sudanese government delegates and Darfur  rebels failed to reach agreement early on Saturday on a draft  security protocol aimed at breaking a deadlock at peace  negotiations in Nigeria.",0,0,0.995593,2,0.72240096,0,0.9994381,0,0.6460636,0,0.98518306,[0],0.9978934
"Troops storm Baghdad mosque BAGHDAD, NOVEMBER 19: A suicide car bomber attacked a police convoy in Baghdad on Friday as guerrillas kept pressure on Iraqs US-backed security forces despite a bloody rout of insurgents in Falluja.",0,0,0.9774754,2,0.77823323,0,0.99713504,0,0.8374323,0,0.887483,[0],0.99789315
"Assault Slows, but G.I.'s Take Half of Falluja Also, insurgents kidnapped three relatives of the Iraqi prime minister, Ayad Allawi, from their home in Baghdad.",0,0,0.9266439,2,0.59241873,0,0.993064,0,0.6415736,0,0.9137763,[0],0.99789304
"Violence greets Iraq poll campaign, Saddam meets lawyer, hostage &lt;b&gt;...&lt;/b&gt; BAGHDAD (AFP) - An Italian hostage was reported killed in Iraq, adding to the violence as campaigning started for the first post-Saddam Hussein elections, while for the first time since his capture a year ago the ousted president met his family-appointed ",0,0,0.94761956,2,0.7326799,0,0.99676657,0,0.8359781,0,0.83112544,[0],0.99789304
